;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;Total Contratos;Contratos iniciales indefinidos hombres;Contratos iniciales temporales hombres;Contratos convertidos en indefinidos hombres;Contratos iniciales indefinidos mujeres;Contratos iniciales temporales mujeres;Contratos convertidos en indefinidos mujeres;Contratos  Agricultura;Contratos  Industria;Contratos Construcción;Contratos  Servicios
202407;Julio de 2024;7;Castilla y León;49;Zamora;49234;Venialbo;0;0;0;0;0;0;0;0;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49235;Vezdemarbán;10;0;7;0;<5;<5;0;<5;0;0;9
202407;Julio de 2024;7;Castilla y León;49;Zamora;49236;Vidayanes;0;0;0;0;0;0;0;0;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49237;Videmala;0;0;0;0;0;0;0;0;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49238;Villabrázaro;9;<5;<5;0;0;<5;0;<5;<5;<5;5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49239;Villabuena del Puente;6;0;5;0;0;<5;0;6;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49240;Villadepera;<5;<5;0;0;<5;0;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49241;Villaescusa;27;<5;14;0;0;12;0;0;0;0;27
202407;Julio de 2024;7;Castilla y León;49;Zamora;49242;Villafáfila;7;<5;<5;0;0;<5;0;0;0;<5;6
202407;Julio de 2024;7;Castilla y León;49;Zamora;49243;Villaferrueña;<5;0;0;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49244;Villageriz;0;0;0;0;0;0;0;0;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49245;Villalazán;6;0;<5;<5;<5;<5;0;<5;<5;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49246;Villalba de la Lampreana;<5;0;<5;0;0;<5;0;<5;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49247;Villalcampo;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49248;Villalobos;<5;0;<5;0;0;<5;0;<5;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49249;Villalonso;<5;0;0;0;0;<5;0;<5;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49250;Villalpando;20;<5;<5;0;<5;10;<5;0;0;0;20
202407;Julio de 2024;7;Castilla y León;49;Zamora;49251;Villalube;<5;0;<5;0;<5;0;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49252;Villamayor de Campos;6;0;<5;0;<5;<5;0;0;0;0;6
202407;Julio de 2024;7;Castilla y León;49;Zamora;49255;Villamor de los Escuderos;6;0;5;0;0;<5;0;0;0;0;6
202407;Julio de 2024;7;Castilla y León;49;Zamora;49256;Villanázar;<5;<5;<5;0;0;<5;0;<5;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49257;Villanueva de Azoague;<5;<5;<5;0;0;<5;0;0;<5;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49258;Villanueva de Campeán;6;0;6;0;0;0;0;6;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49259;Villanueva de las Peras;0;0;0;0;0;0;0;0;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49260;Villanueva del Campo;<5;0;<5;0;0;<5;0;<5;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49261;Villaralbo;46;<5;9;<5;<5;27;<5;<5;7;0;38
202407;Julio de 2024;7;Castilla y León;49;Zamora;49262;Villardeciervos;10;5;<5;0;<5;<5;0;7;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49263;Villar de Fallaves;<5;0;<5;0;0;0;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49264;Villar del Buey;13;0;7;<5;0;5;0;0;0;<5;12
202407;Julio de 2024;7;Castilla y León;49;Zamora;49265;Villardiegua de la Ribera;<5;0;0;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49266;Villárdiga;0;0;0;0;0;0;0;0;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49267;Villardondiego;<5;0;0;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49268;Villarrín de Campos;9;<5;<5;0;<5;<5;0;0;0;<5;7
202407;Julio de 2024;7;Castilla y León;49;Zamora;49269;Villaseco del Pan;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49270;Villavendimio;<5;0;0;0;<5;0;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49271;Villaveza del Agua;<5;0;<5;0;0;<5;0;<5;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49272;Villaveza de Valverde;<5;0;<5;0;0;0;0;0;0;0;<5
202407;Julio de 2024;7;Castilla y León;49;Zamora;49273;Viñas;0;0;0;0;0;0;0;0;0;0;0
202407;Julio de 2024;7;Castilla y León;49;Zamora;49275;Zamora;1901;220;628;30;242;754;27;23;156;84;1638
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02001;Abengibre;27;9;<5;0;9;5;0;0;7;0;20
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02002;Alatoz;9;<5;<5;0;<5;5;0;<5;0;0;8
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02003;Albacete;6883;2173;1563;96;1155;1834;62;2146;415;236;4086
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02004;Albatana;15;7;<5;0;<5;<5;0;12;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02005;Alborea;29;5;6;0;<5;13;<5;<5;0;<5;26
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02006;Alcadozo;6;<5;0;0;<5;<5;0;0;0;0;6
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02007;Alcalá del Júcar;74;23;8;0;29;11;<5;0;<5;<5;71
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02008;Alcaraz;40;5;17;0;<5;14;<5;6;0;0;34
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02009;Almansa;507;125;162;12;44;153;11;92;166;39;210
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02010;Alpera;46;5;14;0;<5;23;0;16;<5;0;26
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02011;Ayna;22;<5;10;0;<5;7;0;<5;0;0;20
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02012;Balazote;775;417;56;0;254;44;<5;686;27;<5;60
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02013;Balsa de Ves;<5;<5;0;0;0;<5;0;<5;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02014;Ballestero, El;21;<5;9;0;0;11;0;<5;0;0;19
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02015;Barrax;115;61;11;0;34;9;0;95;<5;<5;12
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02016;Bienservida;26;12;<5;<5;<5;6;0;9;0;<5;15
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02017;Bogarra;7;<5;0;0;<5;<5;0;0;0;<5;5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02018;Bonete;20;<5;<5;<5;0;15;0;<5;0;<5;15
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02019;Bonillo, El;57;21;9;0;10;17;0;22;<5;0;33
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02020;Carcelén;12;<5;6;0;0;5;0;<5;0;0;11
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02021;Casas de Juan Núñez;25;5;10;0;7;<5;0;<5;0;0;23
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02022;Casas de Lázaro;12;0;5;0;<5;5;0;0;0;0;12
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02023;Casas de Ves;19;<5;7;0;<5;7;0;0;0;0;19
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02024;Casas-Ibáñez;151;33;50;<5;23;44;0;22;10;7;112
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02025;Caudete;191;41;64;<5;18;64;<5;<5;48;14;126
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02026;Cenizate;33;7;9;<5;<5;10;<5;7;<5;<5;23
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02027;Corral-Rubio;20;<5;14;0;0;<5;0;0;<5;0;18
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02028;Cotillas;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02029;Chinchilla de Monte-Aragón;121;39;39;5;10;25;<5;18;43;<5;56
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02030;Elche de la Sierra;50;<5;16;0;8;23;0;<5;9;<5;34
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02031;Férez;8;0;<5;0;<5;<5;0;0;0;0;8
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02032;Fuensanta;16;5;<5;0;5;<5;0;6;0;0;10
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02033;Fuente-Álamo;112;20;48;0;18;26;0;62;<5;0;47
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02034;Fuentealbilla;52;9;21;<5;6;13;<5;12;<5;8;31
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02035;Gineta, La;115;32;52;0;8;23;0;72;13;0;30
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02036;Golosalvo;<5;0;0;0;0;0;<5;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02037;Hellín;1354;524;336;10;262;216;6;790;137;74;353
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02038;Herrera, La;116;77;<5;<5;37;0;0;110;0;0;6
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02039;Higueruela;44;5;16;0;<5;20;0;6;<5;<5;34
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02040;Hoya-Gonzalo;19;8;<5;0;0;9;0;8;<5;0;10
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02041;Jorquera;5;<5;0;0;<5;0;0;0;<5;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02042;Letur;126;<5;43;0;6;73;0;0;<5;0;122
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02043;Lezuza;76;44;11;0;9;12;0;53;5;<5;17
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02044;Liétor;21;7;6;0;<5;6;0;<5;<5;5;14
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02045;Madrigueras;65;14;19;0;6;26;0;6;6;<5;52
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02046;Mahora;89;9;47;0;15;18;0;<5;<5;12;73
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02047;Masegoso;<5;<5;0;0;0;0;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02048;Minaya;53;20;5;0;21;7;0;16;17;0;20
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02049;Molinicos;30;5;9;0;6;10;0;<5;<5;<5;25
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02050;Montalvos;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02051;Montealegre del Castillo;164;110;22;<5;25;5;<5;128;29;0;7
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02052;Motilleja;79;47;<5;0;25;6;0;62;0;0;17
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02053;Munera;43;12;6;0;5;18;<5;14;<5;0;26
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02054;Navas de Jorquera;19;11;<5;0;<5;<5;<5;16;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02055;Nerpio;21;<5;14;0;<5;5;0;0;<5;0;20
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02056;Ontur;77;49;17;0;<5;7;0;62;0;<5;11
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02057;Ossa de Montiel;64;13;22;0;13;16;0;<5;<5;10;48
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02058;Paterna del Madera;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02059;Peñascosa;6;0;<5;0;0;<5;0;<5;0;0;5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02060;Peñas de San Pedro;49;18;10;0;17;<5;0;0;5;0;44
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02061;Pétrola;11;6;<5;<5;0;<5;0;5;<5;0;5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02062;Povedilla;12;0;<5;0;5;<5;0;0;0;0;12
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02063;Pozohondo;166;111;10;0;38;7;0;142;<5;0;22
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02064;Pozo-Lorente;11;7;<5;0;<5;0;0;<5;0;0;9
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02065;Pozuelo;17;5;<5;0;<5;7;0;0;0;0;17
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02066;Recueja, La;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02067;Riópar;44;8;11;0;9;16;0;0;<5;<5;42
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02068;Robledo;15;<5;7;0;0;5;0;<5;<5;0;10
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02069;Roda, La;384;108;106;15;55;96;<5;102;63;15;204
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02070;Salobre;19;6;<5;0;<5;9;0;0;0;0;19
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02071;San Pedro;48;18;5;0;19;6;0;28;<5;0;19
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02072;Socovos;20;<5;16;0;0;<5;0;<5;0;<5;18
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02073;Tarazona de la Mancha;157;26;60;<5;23;46;<5;43;<5;<5;108
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02074;Tobarra;290;43;162;<5;29;55;0;184;12;6;88
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02075;Valdeganga;70;22;12;<5;11;24;0;15;<5;0;54
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02076;Vianos;18;<5;<5;0;<5;13;0;0;0;0;18
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02077;Villa de Ves;<5;0;0;0;<5;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02078;Villalgordo del Júcar;39;7;7;0;10;15;0;14;<5;0;23
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02079;Villamalea;176;19;53;7;39;53;5;89;22;8;57
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02080;Villapalacios;11;<5;<5;0;<5;<5;0;<5;0;<5;8
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02081;Villarrobledo;679;193;168;13;78;221;6;111;215;72;281
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02082;Villatoya;5;0;<5;0;<5;<5;0;0;0;0;5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02083;Villavaliente;6;<5;0;0;<5;<5;0;<5;<5;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02084;Villaverde de Guadalimar;13;<5;<5;0;<5;8;0;0;0;0;13
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02085;Viveros;<5;0;<5;0;0;0;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02086;Yeste;79;14;18;0;11;36;0;0;<5;0;77
202407;Julio de 2024;8;Castilla - La Mancha;2;Albacete;02901;Pozo Cañada;73;23;27;0;15;8;0;41;7;<5;24
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13001;Abenójar;45;14;8;<5;<5;17;<5;5;19;0;21
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13002;Agudo;32;6;6;0;<5;17;0;<5;<5;<5;25
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13003;Alamillo;12;0;5;0;0;7;0;0;0;0;12
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13004;Albaladejo;31;7;11;0;<5;9;0;<5;<5;0;26
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13005;Alcázar de San Juan;936;309;237;21;152;199;18;230;119;53;534
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13006;Alcoba;19;<5;<5;0;<5;10;0;0;0;0;19
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13007;Alcolea de Calatrava;11;<5;<5;0;<5;<5;0;0;0;<5;10
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13008;Alcubillas;8;<5;<5;0;<5;<5;0;<5;0;0;7
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13009;Aldea del Rey;19;5;<5;0;<5;8;0;8;0;0;11
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13010;Alhambra;15;<5;<5;<5;<5;7;0;5;0;<5;9
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13011;Almadén;71;11;17;0;7;35;<5;6;<5;7;57
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13012;Almadenejos;6;<5;<5;0;0;<5;0;0;0;0;6
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13013;Almagro;349;50;136;5;47;109;<5;<5;48;<5;295
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13014;Almedina;<5;0;<5;0;<5;<5;0;<5;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13015;Almodóvar del Campo;100;17;34;0;13;35;<5;11;9;<5;77
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13016;Almuradiel;55;7;20;0;12;15;<5;<5;0;0;54
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13017;Anchuras;9;<5;<5;0;<5;6;0;<5;<5;0;7
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13018;Arenas de San Juan;23;<5;7;0;<5;9;0;<5;0;<5;17
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13019;Argamasilla de Alba;469;193;145;<5;57;73;0;359;17;14;79
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13020;Argamasilla de Calatrava;80;15;28;5;9;22;<5;<5;15;7;54
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13021;Arroba de los Montes;15;0;6;0;<5;8;0;0;0;0;15
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13022;Ballesteros de Calatrava;19;0;6;0;<5;12;0;<5;0;0;17
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13023;Bolaños de Calatrava;375;184;28;<5;95;53;12;147;66;5;157
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13024;Brazatortas;24;10;<5;0;6;5;0;0;0;5;19
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13025;Cabezarados;5;<5;0;<5;0;<5;0;<5;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13026;Cabezarrubias del Puerto;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13027;Calzada de Calatrava;47;13;12;<5;7;12;<5;11;<5;<5;31
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13028;Campo de Criptana;314;151;58;<5;42;55;<5;103;42;32;137
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13029;Cañada de Calatrava;0;0;0;0;0;0;0;0;0;0;0
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13030;Caracuel de Calatrava;<5;<5;0;0;0;0;0;0;0;<5;0
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13031;Carrión de Calatrava;64;6;25;<5;<5;27;<5;<5;0;0;62
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13032;Carrizosa;10;<5;<5;0;<5;<5;0;8;<5;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13033;Castellar de Santiago;34;15;<5;0;6;10;0;12;0;<5;21
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13034;Ciudad Real;2616;431;802;50;286;1013;34;88;321;138;2069
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13035;Corral de Calatrava;32;13;5;<5;6;6;<5;<5;5;14;11
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13036;Cortijos, Los;21;7;<5;0;11;<5;0;<5;0;6;13
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13037;Cózar;13;<5;8;0;0;<5;0;9;<5;<5;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13038;Chillón;14;<5;5;0;0;6;0;<5;0;5;7
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13039;Daimiel;530;142;193;5;58;131;<5;90;37;58;345
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13040;Fernán Caballero;31;<5;10;0;<5;14;<5;<5;0;<5;29
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13041;Fontanarejo;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13042;Fuencaliente;19;<5;5;0;<5;8;0;6;0;0;13
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13043;Fuenllana;<5;0;<5;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13044;Fuente el Fresno;57;28;16;0;<5;8;<5;11;7;18;21
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13045;Granátula de Calatrava;29;5;11;<5;<5;9;0;6;0;<5;20
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13046;Guadalmez;9;6;<5;0;<5;<5;0;<5;<5;5;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13047;Herencia;441;83;202;8;38;108;<5;107;42;17;275
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13048;Hinojosas de Calatrava;6;0;<5;0;0;5;0;0;0;0;6
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13049;Horcajo de los Montes;<5;<5;<5;0;<5;<5;0;0;<5;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13050;Labores, Las;15;<5;<5;<5;0;7;<5;0;7;<5;6
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13051;Luciana;<5;<5;0;0;<5;0;0;<5;<5;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13052;Malagón;163;30;48;<5;30;50;<5;7;22;6;128
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13053;Manzanares;457;157;93;8;89;104;6;59;97;17;284
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13054;Membrilla;266;181;18;<5;52;13;0;189;6;7;64
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13055;Mestanza;13;0;<5;0;0;10;0;0;0;0;13
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13056;Miguelturra;152;24;54;<5;10;58;<5;5;16;11;120
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13057;Montiel;31;<5;13;<5;<5;11;0;8;<5;<5;16
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13058;Moral de Calatrava;104;23;20;<5;15;44;<5;14;5;18;67
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13059;Navalpino;<5;0;0;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13060;Navas de Estena;24;<5;7;0;<5;14;0;0;0;0;24
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13061;Pedro Muñoz;142;40;33;<5;17;45;<5;17;22;28;75
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13062;Picón;25;7;11;0;0;7;0;5;12;<5;6
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13063;Piedrabuena;75;10;30;<5;11;23;0;5;6;6;58
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13064;Poblete;57;8;18;<5;<5;27;<5;<5;<5;5;48
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13065;Porzuna;83;9;19;0;17;38;0;5;<5;0;75
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13066;Pozuelo de Calatrava;73;20;16;<5;<5;32;0;5;8;<5;59
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13067;Pozuelos de Calatrava, Los;<5;0;<5;0;<5;0;0;<5;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13068;Puebla de Don Rodrigo;28;5;7;0;0;15;<5;9;<5;<5;17
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13069;Puebla del Príncipe;13;<5;<5;0;0;7;0;<5;0;0;9
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13070;Puerto Lápice;28;5;8;<5;<5;10;0;0;5;<5;22
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13071;Puertollano;763;107;297;24;71;250;14;<5;181;84;495
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13072;Retuerta del Bullaque;25;5;6;<5;<5;10;0;19;0;<5;5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13073;Saceruela;6;0;0;<5;0;5;0;0;0;<5;5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13074;San Carlos del Valle;8;<5;<5;0;0;5;0;<5;0;0;7
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13075;San Lorenzo de Calatrava;<5;0;0;0;0;<5;0;0;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13076;Santa Cruz de los Cáñamos;5;0;<5;0;<5;<5;0;<5;0;0;<5
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13077;Santa Cruz de Mudela;176;15;82;<5;7;69;<5;<5;17;<5;155
202407;Julio de 2024;8;Castilla - La Mancha;13;Ciudad Real;13078;Socuéllamos;314;122;102;<5;31;55;<5;111;49;28;126
